field_1,measure_ab,measure,units,sof,nzsegment,lat,long,s_id,n_obs,s,var_s,d,tau,z,p,c,cd,prop_censored,prop_unique,no_censorlevels,median,annual_sen_slope,sen_lci,sen_uci,analysis_note,percent_annual_change,trend_direction,seasonal,freq,period,end_year,trend_confidence
1488,ECOLI,E. coli,cfu/100ml,WWL,3083539,-38.0982,175.3961,EW-00033,40,-60,7362.666667,780,-0.076923077,-0.687597743,0.49170613,0.754146935,0.754146935,0,0.9,0,285,-14.3300878,-44.29302624,15.9189812,ok,-5.028100984,Improving,FALSE,Qtr,NA,2012,Likely improving
1489,ECOLI,E. coli,cfu/100ml,CXH,3077698,-38.0298,175.1363,EW-00034,40,163,7347.666667,780,0.208974359,1.889906382,0.058770482,0.970614759,0.029385241,0,0.65,0,15,2.923462462,0.190532081,9.640054268,ok,19.48974975,Worsening,FALSE,Qtr,NA,2012,Very likely worsening
1490,ECOLI,E. coli,cfu/100ml,WDL,3069532,-37.8906,175.4046,EW-00036,39,-50,6824,741,-0.067476383,-0.593166439,0.55306977,0.723465115,0.723465115,0,0.794871795,0,1300,-37.88900415,-160.5978502,67.53134881,ok,-2.914538781,Improving,FALSE,Qtr,NA,2012,Likely improving
1491,ECOLI,E. coli,cfu/100ml,WWL,3051409,-37.4013,175.4234,EW-00037,40,14,500,180,0.077777778,0.581377674,0.560985941,0.71950703,0.28049297,0,0.85,0,65,1.673156558,-4.257094948,5.896482589,ok,2.574087013,Worsening,TRUE,Qtr,NA,2012,Likely worsening
1492,ECOLI,E. coli,cfu/100ml,WWL,3096700,-38.2594,174.8347,EW-00040,40,-59,7353,780,-0.075641026,-0.676387714,0.498794515,0.750602742,0.750602742,0,0.8,0,210,-5.653918194,-26.94989571,12.09778287,ok,-2.692341997,Improving,FALSE,Qtr,NA,2012,Likely improving
1493,ECOLI,E. coli,cfu/100ml,WWL,3133651,-38.6841,174.7228,EW-00043,40,-33,7356.333333,780,-0.042307692,-0.373094871,0.709077836,0.645461082,0.645461082,0,0.825,0,300,-6.833794958,-58.93971814,16.11758605,ok,-2.277931653,Indeterminate,FALSE,Qtr,NA,2012,Indeterminate
1494,ECOLI,E. coli,cfu/100ml,CWL,3114803,-38.4656,175.2858,EW-00044,40,-26,496,180,-0.144444444,-1.122533138,0.261635826,0.869182087,0.869182087,0,0.8,0,195,-9.55878973,-32.84983861,2.589281636,ok,-4.901943451,Improving,TRUE,Qtr,NA,2012,Likely improving
1495,ECOLI,E. coli,cfu/100ml,WWL,3123396,-38.5709,174.9027,EW-00045,40,-60,7355.333333,780,-0.076923077,-0.687940428,0.491490297,0.754254852,0.754254852,0,0.8,0,375,-17.54382462,-81.30451918,18.30281332,ok,-4.678353231,Improving,FALSE,Qtr,NA,2012,Likely improving
1496,ECOLI,E. coli,cfu/100ml,WWL,3122377,-38.5512,174.982,EW-00046,40,-122,7360.666667,780,-0.156410256,-1.410349649,0.158436465,0.920781768,0.920781768,0,0.85,0,385,-26.83233587,-79.29511829,3.647200103,ok,-6.96943789,Improving,FALSE,Qtr,NA,2012,Very likely improving
1497,ECOLI,E. coli,cfu/100ml,WWL,3061831,-37.7632,174.9725,EW-00048,40,-1,495,180,-0.005555556,0,1,0.5,0.5,0,0.75,0,490,0,-39.83162844,25.95704651,WARNING: Sen slope based on tied non-censored values,0,Indeterminate,TRUE,Qtr,NA,2012,Indeterminate
1498,ECOLI,E. coli,cfu/100ml,WWL,3051991,-37.4145,175.7948,EW-00049,40,-125,7361.666667,780,-0.16025641,-1.445218828,0.14839643,0.925801785,0.925801785,0,0.875,0,110,-11.57088049,-61.77727524,0.554076526,ok,-10.51898227,Improving,FALSE,Qtr,NA,2012,Very likely improving
1499,ECOLI,E. coli,cfu/100ml,WWL,3050858,-37.3734,175.8667,EW-00050,40,-70,7362.666667,780,-0.08974359,-0.804139733,0.42131628,0.78934186,0.78934186,0,0.9,0,200,-12.01929586,-33.35304324,8.884528305,ok,-6.009647928,Improving,FALSE,Qtr,NA,2012,Likely improving
1500,ECOLI,E. coli,cfu/100ml,WWL,3062320,-37.7676,175.1514,EW-00051,40,174,7347.333333,780,0.223076923,2.01827914,0.043562198,0.978218901,0.021781099,0,0.7,0,300,29.19080919,5.378369857,48.10093321,ok,9.73026973,Worsening,FALSE,Qtr,NA,2012,Very likely worsening
1501,ECOLI,E. coli,cfu/100ml,WWL,3050086,-37.3653,174.885,EW-00053,39,31,6827.666667,741,0.041835358,0.363065598,0.716555883,0.641722059,0.358277941,0,0.846153846,0,360,9.603418054,-29.42417966,38.52492764,ok,2.667616126,Indeterminate,FALSE,Qtr,NA,2012,Indeterminate
1502,ECOLI,E. coli,cfu/100ml,WWL,3071941,-37.9221,175.7706,EW-00054,40,-73,497,180,-0.405555556,-3.229641389,0.001239456,0.999380272,0.999380272,0,0.825,0,490,-65.0891327,-127.4312964,-25.05999663,ok,-13.28349647,Improving,TRUE,Qtr,NA,2012,Very likely improving
1503,ECOLI,E. coli,cfu/100ml,CWH,3103240,-38.3072,176.2637,EW-00056,39,-14,464,171,-0.081871345,-0.603509849,0.546169565,0.726915217,0.726915217,0,0.675,0,300,-10.01599634,-27.44819572,7.094185197,ok,-3.338665448,Improving,TRUE,Qtr,NA,2012,Likely improving
1504,ECOLI,E. coli,cfu/100ml,WWL,3059826,-37.7022,175.6042,EW-00057,40,4,7358,780,0.005128205,0.034973682,0.972100726,0.513949637,0.486050363,0,0.825,0,670,0,-128.9112454,60.41236989,WARNING: Sen slope based on tied non-censored values,0,Indeterminate,FALSE,Qtr,NA,2012,Indeterminate
1505,ECOLI,E. coli,cfu/100ml,WDL,3054261,-37.5141,175.5062,EW-00058,37,-8,5833.333333,666,-0.012012012,-0.091651514,0.926974921,0.536512539,0.536512539,0,0.810810811,0,500,0,-57.89122817,30.5967468,WARNING: Sen slope based on tied non-censored values,0,Indeterminate,FALSE,Qtr,NA,2012,Indeterminate
1506,ECOLI,E. coli,cfu/100ml,WWL,3066020,-37.8251,175.6281,EW-00059,40,40,7345.333333,780,0.051282051,0.455049721,0.649073469,0.675463266,0.324536734,0,0.75,0,90,1.556189458,-5.022403854,7.917936449,ok,1.729099398,Worsening,FALSE,Qtr,NA,2012,Likely worsening
1507,ECOLI,E. coli,cfu/100ml,CWL,3081022,-38.0579,175.7225,EW-00060,40,-84,7353.333333,780,-0.107692308,-0.967912204,0.333088219,0.833455891,0.833455891,0,0.75,0,195,-7.977116134,-23.58204571,6.089026723,ok,-4.090828787,Improving,FALSE,Qtr,NA,2012,Likely improving
1508,ECOLI,E. coli,cfu/100ml,CWH,3129762,-38.6149,176.2588,EW-00061,38,44,6305.333333,703,0.062588905,0.541519912,0.588149277,0.705925361,0.294074639,0,0.769230769,0,26,0.380865485,-0.979825634,2.279765694,ok,1.46486725,Worsening,FALSE,Qtr,NA,2012,Likely worsening
1509,ECOLI,E. coli,cfu/100ml,CWH,3105500,-38.3366,176.0704,EW-00064,40,-19,495,180,-0.105555556,-0.809039835,0.418492233,0.790753883,0.790753883,0,0.675,0,190,-6.677343449,-29.63002506,4.009213828,ok,-3.514391289,Improving,TRUE,Qtr,NA,2012,Likely improving
1510,ECOLI,E. coli,cfu/100ml,WWL,3043115,-37.0747,175.7717,EW-00065,40,-97,7354.333333,780,-0.124358974,-1.119436795,0.262953841,0.86852308,0.86852308,0,0.775,0,105,-6.155276424,-24.46298595,2.031967439,ok,-5.862168023,Improving,FALSE,Qtr,NA,2012,Likely improving
1511,ECOLI,E. coli,cfu/100ml,WWL,3040973,-36.9816,175.5051,EW-00066,40,-115,7363.666667,780,-0.147435897,-1.328488474,0.184016789,0.907991606,0.907991606,0,0.925,0,76.5,-5.278690851,-16.22460895,1.227483378,ok,-6.900249478,Improving,FALSE,Qtr,NA,2012,Very likely improving
1512,ECOLI,E. coli,cfu/100ml,WWL,3050230,-37.3846,175.2902,EW-00072,39,44,6824,741,0.059379217,0.520533814,0.602691566,0.698654217,0.301345783,0,0.794871795,0,520,9.401544402,-27.83367816,43.0443538,ok,1.807989308,Worsening,FALSE,Qtr,NA,2012,Likely worsening
1513,ECOLI,E. coli,cfu/100ml,WWL,3037259,-36.7939,175.5244,EW-00073,40,-13,494.3333333,180,-0.072222222,-0.539723463,0.589387757,0.705306122,0.705306122,0,0.8,0,145,-3.496420473,-13.75328129,4.834068123,ok,-2.411324464,Improving,TRUE,Qtr,NA,2012,Likely improving
1514,ECOLI,E. coli,cfu/100ml,CWH,3136644,-38.7005,175.6838,EW-00074,40,4,483.3333333,180,0.022222222,0.136457648,0.891459503,0.554270248,0.445729752,0,0.55,0,6,0,-0.499417998,0.501140349,WARNING: Sen slope based on tied non-censored values,0,Indeterminate,TRUE,Qtr,NA,2012,Indeterminate
1515,ECOLI,E. coli,cfu/100ml,WWL,3064061,-37.7874,175.8394,EW-00075,40,-77,7357,780,-0.098717949,-0.886060169,0.375585105,0.812207448,0.812207448,0,0.8,0,305,-9.927513271,-31.86446004,9.059430281,ok,-3.254922384,Improving,FALSE,Qtr,NA,2012,Likely improving
1516,ECOLI,E. coli,cfu/100ml,WWL,3078605,-38.0193,175.8141,EW-00076,40,69,7352.333333,780,0.088461538,0.793042237,0.427753215,0.786123393,0.213876607,0,0.725,0,39,0.966337413,-1.594549524,3.54354858,ok,2.477788237,Worsening,FALSE,Qtr,NA,2012,Likely worsening
1517,ECOLI,E. coli,cfu/100ml,WWH,3077848,-38.004,175.919,EW-00088,40,-20,495.3333333,180,-0.111111111,-0.8536991,0.393271733,0.803364134,0.803364134,0,0.8,0,54,-1.996358772,-6.680117968,2.243179056,ok,-3.696960688,Improving,TRUE,Qtr,NA,2012,Likely improving
1518,ECOLI,E. coli,cfu/100ml,WWL,3067934,-37.8533,175.8655,EW-00089,40,-5,497,180,-0.027777778,-0.179424522,0.857604378,0.571197811,0.571197811,0,0.8,0,335,-4.982956068,-40.58279278,9.969721434,ok,-1.487449573,Indeterminate,TRUE,Qtr,NA,2012,Indeterminate
1519,ECOLI,E. coli,cfu/100ml,CWH,3109925,-38.3801,176.3467,EW-00090,39,-44,3281.333333,741,-0.059379217,-0.75066001,0.452857296,0.773571352,0.773571352,0.75,0.15,1,2.5,0,0,0,WARNING: Sen slope influenced by censored values,0,Improving,FALSE,Qtr,NA,2012,Likely improving
1520,ECOLI,E. coli,cfu/100ml,WWL,3076990,-38.0058,175.2039,EW-00093,40,29,7356.333333,780,0.037179487,0.326458012,0.744077852,0.627961074,0.372038926,0,0.825,0,395,9.151426856,-31.28200549,42.86237339,ok,2.316816925,Indeterminate,FALSE,Qtr,NA,2012,Indeterminate
1521,ECOLI,E. coli,cfu/100ml,WWL,3091406,-38.1922,175.2086,EW-00094,40,-141,7353,780,-0.180769231,-1.63266,0.102540525,0.948729738,0.948729738,0.025,0.8,1,290,-29.77587019,-59.34382697,0,ok,-10.26754144,Improving,FALSE,Qtr,NA,2012,Very likely improving
1522,ECOLI,E. coli,cfu/100ml,CWH,3112958,-38.4236,175.9594,EW-00095,40,7,499,180,0.038888889,0.268596889,0.788239907,0.605880047,0.394119953,0,0.775,0,125,1.32518662,-10.66028378,7.845670299,ok,1.060149296,Indeterminate,TRUE,Qtr,NA,2012,Indeterminate
1523,ECOLI,E. coli,cfu/100ml,CWH,3144485,-38.7985,176.0865,EW-00096,40,-80,7347.333333,780,-0.102564103,-0.921641919,0.356715385,0.821642307,0.821642307,0,0.7,0,21,-0.802453421,-2.538762119,0.663776704,ok,-3.821206769,Improving,FALSE,Qtr,NA,2012,Likely improving
1524,ECOLI,E. coli,cfu/100ml,WWL,3047683,-37.2714,175.357,EW-00097,40,84,7356,780,0.107692308,0.967736746,0.333175861,0.833412069,0.166587931,0,0.775,0,350,14.84791037,-10.81557158,43.07551159,ok,4.242260106,Worsening,FALSE,Qtr,NA,2012,Likely worsening
1525,ECOLI,E. coli,cfu/100ml,CWLk,3062685,-37.7733,175.2697,EW-00098,40,90,7362,780,0.115384615,1.037270675,0.299609728,0.850195136,0.149804864,0,0.925,0,1300,52.96386123,-40.43240613,171.9077923,ok,4.074143172,Worsening,FALSE,Qtr,NA,2012,Likely worsening
1526,ECOLI,E. coli,cfu/100ml,WXL,3051680,-37.4167,175.7832,EW-00099,40,-51,7359,780,-0.065384615,-0.582855103,0.559990847,0.720004576,0.720004576,0,0.85,0,99.5,-2.592398351,-14.72782258,5.61224177,ok,-2.605425478,Improving,FALSE,Qtr,NA,2012,Likely improving
1527,ECOLI,E. coli,cfu/100ml,WWL,3064930,-37.8178,174.976,EW-00100,40,-73,7356.333333,780,-0.093589744,-0.839463459,0.401209286,0.799395357,0.799395357,0,0.825,0,560,-12.90328173,-60.32595271,18.63106463,ok,-2.304157452,Improving,FALSE,Qtr,NA,2012,Likely improving
1528,ECOLI,E. coli,cfu/100ml,WWL,3062720,-37.7653,175.7412,EW-00101,40,74,7360,780,0.094871795,0.850910638,0.394818995,0.802590502,0.197409498,0,0.875,0,650,24.91478034,-40.06913837,75.5788049,ok,3.833043129,Worsening,FALSE,Qtr,NA,2012,Likely worsening
1529,ECOLI,E. coli,cfu/100ml,WWL,3054693,-37.5284,175.6296,EW-00102,40,62,7358,780,0.079487179,0.711131544,0.477002724,0.761498638,0.238501362,0,0.825,0,755,26.84488309,-41.83275339,92.87042115,ok,3.555613654,Worsening,FALSE,Qtr,NA,2012,Likely worsening
1530,ECOLI,E. coli,cfu/100ml,WWL,3090304,-38.1808,175.1915,EW-00104,40,69,7361.666667,780,0.088461538,0.792539357,0.428046253,0.785976874,0.214023126,0,0.875,0,355,13.91115093,-15.82760703,57.10246645,ok,3.918634065,Worsening,FALSE,Qtr,NA,2012,Likely worsening
1531,ECOLI,E. coli,cfu/100ml,WWL,3096865,-38.2602,175.0988,EW-00105,40,-27,7351,780,-0.034615385,-0.30324953,0.761699705,0.619150147,0.619150147,0,0.75,0,240,-3.989633867,-23.86904751,16.23214505,ok,-1.662347445,Indeterminate,FALSE,Qtr,NA,2012,Indeterminate
1532,ECOLI,E. coli,cfu/100ml,WWL,3039645,-36.9245,175.6923,EW-00106,40,-27,494.3333333,180,-0.15,-1.169400836,0.242242173,0.878878913,0.878878913,0,0.775,0,128,-6.923056343,-15.04049491,1.27049199,ok,-5.408637768,Improving,TRUE,Qtr,NA,2012,Likely improving
1533,ECOLI,E. coli,cfu/100ml,CWL,3093674,-38.2147,175.8728,EW-00109,39,30,462,171,0.175438596,1.349202105,0.177272059,0.911363971,0.088636029,0,0.666666667,0,470,22.19690064,-2.660303731,36.63778347,ok,4.722744817,Worsening,TRUE,Qtr,NA,2012,Very likely worsening
1534,ECOLI,E. coli,cfu/100ml,CWH,3143249,-38.7835,175.7301,EW-00113,40,16,498,180,0.088888889,0.672166072,0.501477977,0.749261011,0.250738989,0,0.725,0,35,1.061313099,-1.736592049,4.262314822,ok,3.03232314,Worsening,TRUE,Qtr,NA,2012,Likely worsening
1535,ECOLI,E. coli,cfu/100ml,WWL,3044647,-37.1361,175.8426,EW-00115,40,-207,7353,780,-0.265384615,-2.402342571,0.016290445,0.991854778,0.991854778,0,0.8,0,320,-29.31474829,-51.93050849,-11.33087975,ok,-9.160858841,Improving,FALSE,Qtr,NA,2012,Very likely improving
1536,ECOLI,E. coli,cfu/100ml,CWH,3148719,-38.8593,175.7827,EW-00116,40,11,490.3333333,180,0.061111111,0.451600372,0.651556902,0.674221549,0.325778451,0,0.675,0,90,2.247028016,-6.049097699,7.57635725,ok,2.496697795,Worsening,TRUE,Qtr,NA,2012,Likely worsening
1537,ECOLI,E. coli,cfu/100ml,WXL,5069587,-37.7853,178.4276,GDC-00015,38,-25,431,162,-0.154320988,-1.156039322,0.247665073,0.876167463,0.876167463,0,0.811320755,0,344,-13.26132076,-39.4300168,7.699782034,ok,-3.855035106,Improving,TRUE,Qtr,NA,2012,Likely improving
1538,ECOLI,E. coli,cfu/100ml,WWL,9267183,-41.3861,175.5597,GW-00054,37,-12,394.3333333,153,-0.078431373,-0.553937721,0.579621468,0.710189266,0.710189266,0.03125,0.65625,1,41,-0.495590231,-2.449355091,1.896330615,ok,-1.20875666,Improving,TRUE,Qtr,NA,2012,Likely improving
1539,ECOLI,E. coli,cfu/100ml,WWL,8210238,-39.6393,176.9881,HBRC-00004,40,50,7360,780,0.064102564,0.571159195,0.567891736,0.716054132,0.283945868,0.019607843,0.803921569,1,32,1.085135361,-2.210073584,5.118366633,ok,3.391048004,Worsening,FALSE,Qtr,NA,2012,Likely worsening
1540,ECOLI,E. coli,cfu/100ml,WWL,8216170,-39.7327,176.953,HBRC-00012,39,33,6827.666667,741,0.044534413,0.387269971,0.698556354,0.650721823,0.349278177,0.039215686,0.745098039,1,24,0.787176724,-2.721069677,4.255719469,ok,3.279903017,Indeterminate,FALSE,Qtr,NA,2012,Indeterminate
1541,ECOLI,E. coli,cfu/100ml,WWL,8220856,-39.8259,176.9811,HBRC-00041,36,203,5387,630,0.322222222,2.752186636,0.005919877,0.997040061,0.002959939,0,0.926829268,0,85,10.93044646,4.664317283,25.99644148,ok,12.85934878,Worsening,FALSE,Qtr,NA,2012,Very likely worsening
1542,ECOLI,E. coli,cfu/100ml,CWH,5087073,-38.0475,178.1234,LAWA-100348,38,-94,6313.333333,703,-0.13371266,-1.170451947,0.241819141,0.879090429,0.879090429,0,0.745454545,0,264,-12.27011719,-31.68262563,4.108344023,ok,-4.647771662,Improving,FALSE,Qtr,NA,2012,Likely improving
1543,ECOLI,E. coli,cfu/100ml,CWL,10016932,-41.3308,173.2068,NCC-00001,40,-161,7359.666667,780,-0.206410256,-1.865051851,0.062174137,0.968912932,0.968912932,0.075,0.825,2,1100,-156.6675818,-297.4886878,-20.07102051,ok,-14.24250743,Improving,FALSE,Qtr,NA,2012,Very likely improving
1544,ECOLI,E. coli,cfu/100ml,CWL,10016768,-41.327,173.2175,NCC-00002,40,-96,7364.666667,780,-0.123076923,-1.106998565,0.268294549,0.865852726,0.865852726,0,0.95,0,272.5,-16.85626224,-71.26214075,5.036975847,ok,-6.185784308,Improving,FALSE,Qtr,NA,2012,Likely improving
1545,ECOLI,E. coli,cfu/100ml,CWL,10016187,-41.3032,173.2269,NCC-00004,39,-110,6828,741,-0.148448043,-1.31910614,0.187133631,0.906433185,0.906433185,0.025641026,0.871794872,1,105,-9.787454324,-23.61846916,2.24681707,ok,-9.32138507,Improving,FALSE,Qtr,NA,2012,Very likely improving
1546,ECOLI,E. coli,cfu/100ml,CWH,10016734,-41.3281,173.2633,NCC-00005,39,-25,433,171,-0.14619883,-1.153366395,0.248760029,0.875619986,0.875619986,0.282051282,0.307692308,1,10,-0.276118839,-1.26176439,0,WARNING: Sen slope influenced by censored values,-2.761188388,Improving,TRUE,Qtr,NA,2012,Likely improving
1547,ECOLI,E. coli,cfu/100ml,CWL,10015471,-41.295,173.2408,NCC-00006,40,-5,499,180,-0.027777778,-0.179064592,0.857886984,0.571056508,0.571056508,0,0.9,0,400,-4.059263073,-62.95866789,18.05802278,ok,-1.014815768,Indeterminate,TRUE,Qtr,NA,2012,Indeterminate
1548,ECOLI,E. coli,cfu/100ml,CWL,10015219,-41.2958,173.2667,NCC-00009,40,-45,7357,780,-0.057692308,-0.512982203,0.60796377,0.696018115,0.696018115,0,0.8,0,670,-12.55182697,-75.24212614,39.06083911,ok,-1.87340701,Improving,FALSE,Qtr,NA,2012,Likely improving
1549,ECOLI,E. coli,cfu/100ml,CWH,10014414,-41.2716,173.2899,NCC-00013,40,-37,495,180,-0.205555556,-1.61807967,0.105645429,0.947177285,0.947177285,0.05,0.85,1,107.5,-6.64835625,-14.19656862,0,ok,-6.184517442,Improving,TRUE,Qtr,NA,2012,Very likely improving
1550,ECOLI,E. coli,cfu/100ml,CWH,10015162,-41.2884,173.3268,NCC-00015,40,57,7274.666667,780,0.073076923,0.656570669,0.511457013,0.744271493,0.255728507,0.175,0.475,1,24.5,0.440341649,-1.237930844,3.197466201,WARNING: Sen slope influenced by censored values,1.797312852,Worsening,FALSE,Qtr,NA,2012,Likely worsening
1551,ECOLI,E. coli,cfu/100ml,CWL,10015632,-41.2994,173.3669,NCC-00016,38,-3,351.6666667,162,-0.018518519,-0.106650868,0.915065962,0.542467019,0.542467019,0.342105263,0.315789474,1,10,0,0,0,WARNING: Sen slope influenced by censored values,0,Indeterminate,TRUE,Qtr,NA,2012,Indeterminate
1552,ECOLI,E. coli,cfu/100ml,CWL,10014593,-41.2753,173.3287,NCC-00017,40,-20,486.6666667,180,-0.111111111,-0.861266986,0.389091014,0.805454493,0.805454493,0.025,0.65,1,50,-0.986179207,-3.390140176,0.923612676,ok,-1.972358413,Improving,TRUE,Qtr,NA,2012,Likely improving
1553,ECOLI,E. coli,cfu/100ml,CWL,10015125,-41.2882,173.3256,NCC-00018,38,4,430,162,0.024691358,0.144672847,0.884969179,0.557515411,0.442484589,0.026315789,0.736842105,1,85,0.25685654,-5.055075699,5.250659412,ok,0.302184165,Indeterminate,TRUE,Qtr,NA,2012,Indeterminate
1554,ECOLI,E. coli,cfu/100ml,CDL,10012062,-41.214,173.3362,NCC-00021,40,-42,496,180,-0.233333333,-1.840954346,0.065628249,0.967185875,0.967185875,0.05,0.8,2,210,-15.60350289,-31.1377932,-1.87176174,ok,-7.430239473,Improving,TRUE,Qtr,NA,2012,Very likely improving
1555,ECOLI,E. coli,cfu/100ml,CWL,10011491,-41.1899,173.4192,NCC-00025,40,23,7356.333333,780,0.029487179,0.256502724,0.797562678,0.601218661,0.398781339,0.05,0.8,1,74,1.240929822,-4.802807031,7.737516244,ok,1.676932191,Indeterminate,FALSE,Qtr,NA,2012,Indeterminate
1556,ECOLI,E. coli,cfu/100ml,CWL,10012362,-41.2158,173.3954,NCC-00027,40,-3,7351.666667,780,-0.003846154,-0.023325829,0.981390369,0.509304816,0.509304816,0.025,0.75,1,71.5,0,-5.740780702,5.911642419,WARNING: Sen slope based on tied non-censored values,0,Indeterminate,FALSE,Qtr,NA,2012,Indeterminate
1557,ECOLI,E. coli,cfu/100ml,CWL,10012916,-41.2292,173.402,NCC-00028,40,-1,466.6666667,180,-0.005555556,0,1,0.5,0.5,0.25,0.425,1,11,0,-2.237912966,0.5427442,WARNING: Sen slope influenced by censored values,0,Indeterminate,TRUE,Qtr,NA,2012,Indeterminate
1558,ECOLI,E. coli,cfu/100ml,CWL,10012631,-41.2174,173.3955,NCC-00029,40,6,498,180,0.033333333,0.224055357,0.822714229,0.588642886,0.411357114,0.025,0.875,1,350,3.422620383,-29.28739018,31.72255591,ok,0.977891538,Indeterminate,TRUE,Qtr,NA,2012,Indeterminate
1559,ECOLI,E. coli,cfu/100ml,CWL,10013623,-41.2504,173.3816,NCC-00030,40,-68,495.3333333,180,-0.377777778,-3.010412616,0.00260893,0.998695535,0.998695535,0.025,0.875,1,187.5,-15.92506255,-36.76193721,-8.02265711,WARNING: Sen slope influenced by censored values,-8.493366692,Improving,TRUE,Qtr,NA,2012,Very likely improving
1560,ECOLI,E. coli,cfu/100ml,CWL,10013220,-41.2401,173.401,NCC-00032,40,-7,484.3333333,180,-0.038888889,-0.272633407,0.785135029,0.607432485,0.607432485,0.1,0.375,1,18.5,0,-1.858777906,0.833751519,WARNING: Sen slope influenced by censored values,0,Indeterminate,TRUE,Qtr,NA,2012,Indeterminate
1561,ECOLI,E. coli,cfu/100ml,CWL,10011761,-41.2026,173.4208,NCC-00033,40,18,484,180,0.1,0.772727273,0.439683803,0.780158099,0.219841901,0.175,0.475,1,20,0.518815811,-0.826750985,2.508188515,ok,2.594079054,Worsening,TRUE,Qtr,NA,2012,Likely worsening
1562,ECOLI,E. coli,cfu/100ml,CWL,10009423,-41.1289,173.5412,NCC-00034,40,-66,487.3333333,180,-0.366666667,-2.944423652,0.003235568,0.998382216,0.998382216,0.025,0.65,1,45,-6.496872406,-14.74084664,-3.007742815,ok,-14.43749424,Improving,TRUE,Qtr,NA,2012,Very likely improving
1563,ECOLI,E. coli,cfu/100ml,CWH,10011479,-41.1889,173.4841,NCC-00036,40,-19,338,180,-0.105555556,-0.979070928,0.327544935,0.836227532,0.836227532,0.45,0.35,2,15,0,0,0,WARNING: Sen slope influenced by censored values,0,Improving,TRUE,Qtr,NA,2012,Likely improving
1564,ECOLI,E. coli,cfu/100ml,CWH,10011374,-41.1853,173.4874,NCC-00037,39,-20,349.3333333,171,-0.116959064,-1.016561334,0.309362156,0.845318922,0.845318922,0.512820513,0.205128205,2,10,0,-0.708729199,0,WARNING: Sen slope influenced by censored values,0,Improving,TRUE,Qtr,NA,2012,Likely improving
1565,ECOLI,E. coli,cfu/100ml,CWL,10010347,-41.1597,173.5337,NCC-00038,40,4,479.6666667,180,0.022222222,0.13697821,0.891048019,0.55447599,0.44552401,0.1,0.675,2,42.5,0,-3.081582963,2.508260115,WARNING: Sen slope influenced by censored values,0,Indeterminate,TRUE,Qtr,NA,2012,Indeterminate
1566,ECOLI,E. coli,cfu/100ml,CWL,10009783,-41.141,173.5369,NCC-00039,40,-43,494.3333333,180,-0.238888889,-1.889032119,0.058887525,0.970556237,0.970556237,0.05,0.625,1,95,-4.930236265,-19.10819823,-0.632878225,ok,-5.189722384,Improving,TRUE,Qtr,NA,2012,Very likely improving
1567,ECOLI,E. coli,cfu/100ml,CWL,10012073,-41.2035,173.3595,NCC-00040,40,170,7364.666667,780,0.217948718,1.969292184,0.048919548,0.975540226,0.024459774,0.025,0.95,1,342.5,35.61907892,6.321658556,72.99130645,ok,10.39973107,Worsening,FALSE,Qtr,NA,2012,Very likely worsening
1568,ECOLI,E. coli,cfu/100ml,CXH,10000937,-40.7458,172.6277,TDC-00001,36,-73,5338.666667,630,-0.115873016,-0.985408023,0.324423691,0.837788155,0.837788155,0.111111111,0.527777778,1,27.5,-1.821264278,-7.626284337,1.00909282,WARNING: Sen slope influenced by censored values,-6.622779192,Improving,FALSE,Qtr,NA,2012,Likely improving
